client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28491938.mp3	Det vil sige den neoliberale dagsorden fuld af almindeligheder og sød tale.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28491939.mp3	Hele lovgivningen bliver desuden omgærdet af hemmelighedskræmmeri.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28491941.mp3	Disse lige betingelser angår arbejdstider, hviletid, betalt ferie, lønramme, status og sikkerhed.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28491943.mp3	Det sker både nationalt og internationalt.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28491992.mp3	Det skorter ikke på midler til køb af mad og medicin til befolkningen.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28491994.mp3	Dette er baggrunden for, at de ikke bryder sig om konventionen.	2	1	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28491995.mp3	Disse dyr lever under skrækkelige forhold, og mange bliver flået levende.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28491996.mp3	Rådet har imidlertid blokeret sagen i flere uger, og proceduren er endelig strandet.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28491997.mp3	Vores indsats skal være mere utvetydig og resolut.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492016.mp3	Vi må arbejde på et innovativt aspekt, nemlig fodgængerne i byerne.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492017.mp3	Cancer er blevet den nye sorte død.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492018.mp3	Vi hører ikke længere lyden af klokker eller gøende hunde.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492019.mp3	Jeg har spurgt afdelingerne.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492020.mp3	Det er bestemt fristende at tænke på gengældelsesaktioner via toldtariffer.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492098.mp3	Vi vil drage et lettelsens suk efter otte års tilbagegang.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492100.mp3	Den europæiske historie fortælles næsten altid kun nationalt på nationale museer.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492102.mp3	Jeg håber, det er et hypotetisk spørgsmål.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492105.mp3	Vi har det mest solvente indre marked i verden.	2	1	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492118.mp3	Parlamentet vil drøfte dette spørgsmål senere på ugen.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492119.mp3	Uanset vores politiske tilhørsforhold har vi arbejdet for kultur, uddannelse, unge og sportsfolk.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492120.mp3	Israel pulveriserer nu også disse stakkels mennesker med eksperimentelle våben.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492121.mp3	Han læste det lige ud af kattens ansigt	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492123.mp3	Hun bor i det område, som min søn repræsenterer i byrådet.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492168.mp3	ilden lyste ud forneden.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492169.mp3	Dette indtryk forstærkes af de forslag, som præsenteres for at forhindre omlokaliseringer.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492170.mp3	Vi skal ikke slynge hinanden alskens ubehageligheder i ansigtet.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492171.mp3	I den nuværende situation er der mere end nogensinde brug for en sådan domstol.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28492172.mp3	Hun talte ikke som andre folk	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540378.mp3	Samrådets afgørelse kan indbringes for ankenævnet af den gravide eller værgen	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540379.mp3	Det er den læresætning, der bør stå på styringspakkens titelblad.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540380.mp3	Vores frygt stammer også fra en gådefuld selvmodsigelse.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540381.mp3	Personer, som døde ensomme og overladt til sig selv.	2	1	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540382.mp3	Der er ikke nogen klar definition på europæiske havområder.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540383.mp3	På min fars tid blev de afgjort med nogle stokkeslag eller nogle lussinger.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540384.mp3	Dette initiativ skal vare en årrække og nyder allerede temmelig stor succes.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540385.mp3	Vi skal på dette grundlag i højere grad måle resultater i stedet for input.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540386.mp3	Hvad skete der rent faktisk med de italienske handicappede fans?	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540387.mp3	Denne beslutning tager bestemt ikke blidt på stofferne.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540388.mp3	sagde han, der er nok alligevel!	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540389.mp3	Vi er nødt til at gå ud og promovere vores kvalitetsprodukter.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540390.mp3	Det medfører stor utryghed hos dem, der skal udføre arbejdet.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540391.mp3	Det er ikke noget, jeg finder på, speakeren erklærede dette uden de mindste skrupler.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540392.mp3	Begge disse rådgivere oplyste, at det anvendte retsgrundlag var forkert.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540394.mp3	Jeg har allerede sagt, det er en farverig sag.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540396.mp3	Jeg er ikke enig i undermineringen af udstationeringsdirektivet.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540397.mp3	Ellers får vi en helt mislykket kemikaliepolitik.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540398.mp3	Det er udelukkende af neokoloniale grunde, og det accepterer vi ikke!	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540399.mp3	Uanset hvor fantastisk maleriet er, kan der aldrig blive røget på denne pibe.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540401.mp3	Charlot tudede.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540402.mp3	Med direktivet indføres der harmonisering af uddannelseskravene til sygeplejersker.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540403.mp3	Det andet punkt, jeg vil påpege, er orlov.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540404.mp3	Demokratiet forudsætter en folkelig beslutning, ikke en manipulation fra apparaternes side.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28540405.mp3	Her handler det ikke blot om gennemskueligheden af talopsætninger, tabeller eller grafer.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556950.mp3	Det fik sin ilddåb med denne krævende sag.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556951.mp3	Kurserne faldt så meget, at bærrene ikke engang blev plukket.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556952.mp3	Årsagen til fraværet har ingen betydning	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556953.mp3	Der er dog ikke nogen af os, der har grund til at være kæphøj.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556954.mp3	Det ville nemlig være fuldstændig forkert og overordentlig uklogt.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556955.mp3	Vi bekymrer os over menneskerettighederne, og jeg vil rejse to spørgsmål.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556957.mp3	Det kræver både uddannelse af høj kvalitet samt hensigtsmæssige jobudsigter og karrieremuligheder.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556958.mp3	Nåh nej, det står uafgjort.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556959.mp3	Fru formand, lad mig indledningsvis takke samtlige ordførere for et gedigent arbejde.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556960.mp3	De havde en meget vanskelig rolle, men udviste dygtighed og udholdenhed.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556961.mp3	Nu er de da glad, larsen	2	1	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556962.mp3	Nej, de skal skrottes forskriftsmæssigt af dertil godkendte virksomheder på stedet.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556963.mp3	Det var mærkeligt at høre og se på	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28556964.mp3	Endelig hævede den embargoen mod gelatine.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825577.mp3	Og den så så højt den kunne	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825578.mp3	Kommunalbestyrelsen tilbyder personer, som har et stofmisbrug, vederlagsfri lægelig behandling med afhængighedsskabende lægemidler	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825579.mp3	Vi plyndrer alt det, der er, og tager alle rigdommene.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825580.mp3	Adfærd af denne art kan blive virkelig farlig i sidste ende.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825581.mp3	Men nejsigernes triumf bliver kort.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825587.mp3	På begge punkter er problemet, at man sjældent når, men snarere kløjs i målene.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825588.mp3	Han har afsonet sin straf og bør nu være fri.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825589.mp3	Vi ville simpelthen ende med kun at have sport, amerikanske film og talkshows.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825590.mp3	Det er for nemt at foregive, at jernbanernes tab af konkurrenceevne skyldes manglende liberalisering.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825591.mp3	Det kan man ikke engang bygge en faldefærdig rønne med.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825595.mp3	mig var det de kaldte falsk, jeg duede ikke!	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825596.mp3	"""Jeg vil det!"" sagde den lille havfrue og var bleg, som en død."	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825598.mp3	Kontrollen skal udføres i henhold til den nationale svenske lovgivning.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825599.mp3	Og den algierske befolkning vil være enig i dette.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825601.mp3	Hvorfor er samfundet så sygt?	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825613.mp3	Hvor kunne du forlade et sådant sted?	2	1	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825614.mp3	Der bør skelnes skarpt mellem terapeutisk kloning og reproduktiv kloning.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825615.mp3	Det handler til dels om jonglering med uklare fordomme.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28825616.mp3	Nu er vi gudskelov kommet videre.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28826741.mp3	Og så løb hun til udkanten af haven	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28826744.mp3	Alle næringsstoffer ville fås ved indtagelsen af den normale kost.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28826747.mp3	Hitler blev gudskelov besejret og måtte aflevere sit bytte.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28826749.mp3	Derfor er en udifferentieret løsning uanvendelig.	2	0	twenties	male		da	
baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844	common_voice_da_28826751.mp3	Den er noget tynd	2	0	twenties	male		da	
